menu_seq,menu_name
28378,"[1단계 생각 정리] 미련일까, 사랑일까?"
32926,"2024년에 다가올, 대박운세 🧧 점성술과 타로카드로 미래를 열어봅니다. #총4000자 #연애운 #금전운"
25231,2023년 너의 연애 흐름을 알려줄게!
26252,[데일리] 지금 내 생각하고 있을까?
25473,그 사람은 나를 그리워하고 있을까?
30689,미래를 내다보는 인생 설명서
2223,금전운을 높이려면?
23187,이번 주에 만나게 될 인연은?
26534,[초반무료]그 사람의 행동예측 #속마음
24934,내 아이의 타고난 결혼운: 어떤 사람을 데려올까?
23121,3개월 안 마주하게 될 소중한 인연 알려드려요
20513,2022년 5월 운세 보고서
540,직장사람 속마음
18342,내 연애성향 분석표
29797,사주로 보는 성공운: 내 사주의 재벌가는?
25740,애틋하게 나를 짝사랑하는 사람
25986,[재회운] 그사람 다시 만날수 있을까?
26199,"멀어진 그 사람, 다시 만날 수 있을까? (연락, 재회 가능성과 시기)"
31456,[재회] {{이름}}님을 잊지 못한 그 사람의 속마음과 재회에 대하여..
23846,그 사람과의 '속궁합'은 어떨까?💖
39256,내 사주의 최고&최악 여행지는? (세계편)
43514,(특별할인) 재회 사주: 그 사람과 다시 만날 운명일까?
29653,시험운과 합격운
2127,이 주의 금전운
27249,우리는 결국 어떤 관계가 될까?
26231,나를 좋아하는 사람이 있을까?
30975,"💜그 사람 진심 : 그 사람이 말하지 못했던 나에 대한 진심, 내게 끌리는 감정 (7카드 7000자) #재회 #짝사랑 #썸 #커플 #이별 모두"
30941,"(추천할인) 그 사람과 나는 미래에 친구일까, 연인일까?"
23088,오늘의 썸 연애운: 그 사람과 잘 되는 법
25492,그 사람도 날 좋아할까...?
49321,연애견적서: 그 사람 만나도 될까?
28547,재회운 자판기 ❤️
25340,[연속 할인] 2023년 신년운세 보고서
19852,2022년 3월 운세 보고서
42036,[CRM할인] D-DAY 타로: 솔로 탈출까지 며칠 남았을까?
30318,[프로모션] 2023년 하반기 솔로탈출시기 + 사주로 보는 연애성향
2151,우리가 헤어진 이유
26981,그 사람 나랑 사귀고 싶어할까?
25453,(추천할인) 사주로 보는 적령기: 지금 따르는 길운은?
35400,손금으로 보는 결혼운
18708,새는 돈 막는 법
25836,"지금 이 순간, 그 사람 속마음"
25528,"그사람의 진짜 속마음, 우리의 미래는 어떻게 될까?"
28379,[2단계 이별 공식] 우리가 헤어진 '진짜' 이유
21151,(추천할인) 헤어진 연인 붙잡을 수 있을까?
26533,다시 사랑 할 수 있을까? 그 사람과의 재회운
19194,오행으로 보는 성격 특징 + 키링 패키지
26062,현재 그 사람의 감정을 읽어줄게!
19920,(추천할인) 그 사람이랑 결혼하면 어떨까?
2413,그 사람 사주풀이
25850,"지금 나를 좋아하는 사람, 누구일까?"
23921,그 사람 나한테 무슨 감정이야?
44273,🔋질문권 충전 (3개)
31633,그 사람의 3가지 속마음
21145,(추천할인) 썸 어떻게 될까?
23154,(추천 할인) 내 운명 지금 어디 있을까?
22030,[특별 쿠폰 전용] 놓치면 후회할 인연의 외모와 특징
26171,[결혼운] 💕당신의 결혼운
49916,연애 무물 타로: 6카드 스프레드
22795,사주팔자로 나의 성향 알아보기
21007,2023년 6월 운세 보고서
23853,2022년 11월 운세 보고서
57769,2026년 족집게 애정운 🌸
34707,"[8카드] 그 사람, 내 생각할까? 앞으로 어떻게 될까?"
31472,사주로 보는 결혼 시기와 자녀운
26210,3개월 동안 일어날 일 (3개월 운기 / 직업운 / 좋은소식)
24340,커플 연애운 : 내 연인의 속마음
24208,앞으로 만나게 될 두근두근 새로운 인연은?
25232,3개월 안에 일어날 3가지 대박운
43218,[3인 할인] 2025년 신년운세 보고서
23747,사전예약: 2023년 솔로 탈출 시기
29692,"그 사람과 나, 이대로 끝일까? ❤️"
27808,"초반무료) 그 사람은 ""오늘"" 내 생각을 했을까?"
43186,[히든스킬] 그 사람 속마음 [심화]
11273,둘 중 누구를 만날까?
36138,[깜짝 타임세일] 친구 VS 연인: 우리 둘 관계 어디까지?
24474,너도 내가 보고 싶어..?🙄💭
33228,"🥺삼각관계운:다른사람이 있는 것 같은 그 사람, 나와 다른 사람 중 누굴 선택할까? (6카드 8200자) #재회 #썸 #짝사랑#커플 모두"
25531,포토 타로: 최애랑 이어질 수 있을까?
25485,그 애와 나는 앞으로 어떻게 될까?
27197,앞으로 그 사람과 너의 운명을 알려줄게!
23715,두근두근 설레는 썸의 시작💓
30053,사주팔자:나도 몰랐던 나의 진짜 연애운
27152,그 사람 마음을 알기가 힘들어?
2129,싸우지 않으려면
26024,"그 사람, 아직 나에게 미련이 있을까?"
26592,지금 나에게 필요한 조언과 메시지💫
34777,[8카드] 그 사람의 진짜 감정과 앞으로 행동은?
30050,내 사주로 현명하게 배우자 고르는 방법
26172,[새인연]💕 연애의 시작을 알려줄 시그널
25452,그 사람의 속마음#짝사랑
22294,[악인 쿠폰 전용] 내 사주의 악인: 싹을 잘라야 할 불행의 근원
26687,[초반무료]재회의 가능성#속마음
34148,[사전 예약] 절대로 결혼하면 안 되는 상대
25843,재회운 3 : 전 연인에게 다른 사람이 있을까? 나와의 재회운은?
43284,[히든스킬] 그 사람과 나의 3가지 사주궁합
30189,"사주팔자 어장 VS 진심 : 그 사람, 날 좋아할까?"
26077,전하지 못한 그 사람의 진심💙
2461,나랑 안 맞는 사람
31441,"지금부터 6개월, 운명적인 일, 그리고 2024년도 운세🧧"
26174,그 사람의 속마음이 궁금해?? 다 파헤쳐 줄게!!!!
32156,"💘재회솔루션: 어떻게 해서든 재회 시켜드릴게요..! 가능성부터 장애물, 조언, 근황 등 탈탈 다 알려드려요(7카드 9300자)"
25491,오늘 그 사람은 나를 어떻게 생각할까?
26209,그 사람이 보여 줄 행동 변화
25858,[재회] 우리 다시.. 재회할 수 있을까..?
27978,"심층속마음 : 그 사람의 속마음 다 알려드려요 (🌹재회, 싱글, 썸 모두) (🍀 7카드, 6000자 이상)"
43711,"간단🍼👼임신운: 내가 만날 아이 어떤 아이이고, 언제 만나게 될까?#임신시기#임신운#임신타로 (2카드 3800자)"
21634,2022년 7월 운세 보고서
399,친구와의 우정궁합
45856,임신시기운👼🌷우리 베이비 언제 만날 수 있을까? 임신운 장인 라망타로가 똑부러지게 알려드려요😄✨(1카드 3000자)
30694,그 사람은 내 속마음을 알고 있을까?
36630,[본 스킬] 2개 구매자 추가 할인
25490,우리 다시 만날까?#재회운
53644,관상 컨설팅: 미래 배우자 스펙 UP
26101,앞으로 보이게 될 그 사람의 행동!
25456,그 사람도 내 생각 할까?
27093,[초반무료]멀어진 우리 운명은?#재회운
33217,"😈후폭풍운: 그 사람 나때문에 후폭풍 오고 힘들까? 나에 대한 현재 찐 감정,근황, 재회가능성까지 (7카드,9000자) #재회 #썸 #짝사랑#커플 모두"
28402,한 달 동안 우리 사이에 벌어질 일
35367,[8카드] 그 사람의 진짜 속마음과 앞으로 관계흐름은?
25977,"지금, 그 사람의 생각을 자세히 읽어줄게!"
34736,"⏰지금속마음: 그 사람은 나를 어떻게 생각할까? 👩‍❤️‍💋‍👨(7카드,9200자)나의 이미지, 나에 대한 감정, 우리의 관계 등💖 #커플 #썸 #짝사랑 #재회 모두 가능"
21139,(추천할인) 다음 연애 상대와의 궁합은?
30706,사주로 보는 직업과 사업
25435,타고난 숙명과 은덕: 조상이 물려준 땅 있을까?
30148,지금 이순간 그 사람의 속마음🔍
26184,그 사람 속마음 심층 분석
26135,"🍒 헤어진 그 사람과 나, 재회할 수 있을까? 🍒"
26179,오행박사가 알려주는📢 사주로 알아보는 그사람의 진짜 속마음
34802,"{8카드} 그 사람, 다시 만날 수 있을까? (연락, 재회 가능성과 시기)"
30809,사주팔자 : 내가 가진 타고난 매력 200프로 활용하기
19358,2022년 놓치면 안 될 3번의 기회(추천 할인)
23186,이번 주에 고백하면 성공할까?
49919,연애 무물 타로: 9카드 스프레드
52886,하반기 무물타로: 7카드 스프레드
30908,[속마음] 내 생각할 때 무슨 생각해?
36593,[사전 예약] 1개 구매자 추가 할인
44274,🔋질문권 충전 (5개)
26238,(추천할인) 도화살로 보는 결혼 vs 비혼
526,우리가 싸우는 이유
26166,[연락운] 그 사람한테 연락 오는 정확한 시기
37873,"[판밍밍 추천] 다음 연애 언제, 어디서 시작될까?"
27416,(추천할인) 결혼 OX 궁합: 이 사람과 결혼해도 될까?
23119,나와 운명의 붉은 실로 묶이게 될 인연
24571,내 결혼운과 배우자 복🤵‍♂👰‍♀
31832,[포토카드 3장] 마침내 만나게 될 내 운명
26848,그 사람의 진심 -썸 편-
25398,2023년 2월 운세 보고서
39324,(업셀링_결혼OX궁합) 내 사주의 연애와 결혼: 운명의 두 사람
26022,자녀 성공 사주: 내 아이 재물운 터지는 방법
21372,✨사전예약자 전용✨ 2022년 하반기 운세 보고서
26371,[궁합] 그 사람과 나의 궁합 점수는?!
26192,너 언제 연락할거니?#연락운
2283,더 멋진 내가 되는 법
25594,지금 나에게 관심 있는 사람💜
54503,운명의 결혼 상대: 배우자 스펙·결혼 시기·만나는 법
32491,[추천] 내 사주의 연애와 결혼: 운명의 두 사람
55030,임신·출산 타로: 임신 가능성·둘째 고민·가족의 미래
31206,(추천할인) 그 사람과 나의 인연: 이 사랑의 결말은 어떨까?
2343,우리 2세는 어떤 아이일까?
35831,"재회🦄연락운💝 그 사람에게 연락이 올 지 알려드려요✨6카드,7500자✨ (연락을 안한 이유,나에 대한 속마음, 연애적 감정, 연락할 지, 연락시기, 관계흐름 등)"
25778,짠~ 하고 나타날 다음 연애 상대는?
34685,날 향한 상대의 확실한 속마음은?
25595,지금 그 사람의 속마음 💛
24648,"(추천할인) 내 운명의 인연, 언제 만날까?"
26145,"깊은밤, 상대방의 속마음은?"
34801,[8카드] 솔직히 나를 향한 그 사람의 숨겨진 진심은 뭘까?
34704,{8카드} 그 사람의 속마음 심층 분석
26398,[연락운] 그사람 나를 향한 감정💖과 연락운☎
28386,그 사람이 연락이 없는 이유& 나에 대해 숨기고있는 진짜 속마음 ❤️
27411,그 사람과 연인으로 발전할 수 있을까?
31211,[데일리] 지금 너도 나를 보고 싶어하고 있을까?
25449,썸 연애운 : 애매모호한 관계와의 연애운
24738,3가지 심리진단으로 보는 그 사람의 속마음은?
28381,"[4단계 다시, 만남] 재회를 위한 모든 것"
42327,[CRM할인] D-DAY 재회 타로: 다시 만날 수 있을까?
26498,지금 나를 좋아하고 있는 사람 누굴까?
24473,(추천할인) 타고난 성공운: 사업으로 부자 되는 법
25539,그 사람도 내가 보고 싶을까?
33482,"홍연❤️재회운: 완전 끊어져 파국일까? 이어져 재회할까?, 재회 가능성, 재회과정까지 #짝사랑#전남친#전여친#썸녀#썸남#썸#재회#이별 모두"
25080,2023년 나에게 다가올 행운과 성공의 열쇠
21205,반드시 잡아야 할 내 인생의 귀인貴人은? (초상화)
25071,2023년 1월 운세 보고서
26355,나를 좋아할 사람
541,직장생활 어떨까
26716,널 향한 그 사람의 속마음이 여기있댱!
43909,[특별할인] 2025년 신년운세 보고서
25462,이성을 홀리는 나만의 도화살 매력은 ?
34714,"👩‍❤️‍💋‍👨사귈운 : 그 사람과 사귀게 될까?재회될까? 👀 사귈 수 있는 가능성,속마음,사귀는 시기,조언까지#커플 #썸 #짝사랑 #재회 모두 가능 (7카드, 9000자)"
16407,손금으로 보는 나의 운세
32557,[프로모션] 그 사람과 나의 인연: 이 사랑의 결말은 어떨까?
31437,"❤️우리관계운: 그 사람과 나, 우리 관계의 결말은 어떻게 될까?(7카드, 7000자)#썸#짝사랑#속마음#재회#이별#재회운#새로운연애 모두 다"
32961,사주팔자 : 타고난 내 운명의 짝은
25924,썸 타는 그 사람의 진짜 속마음과 행동
26119,그 사람이 내게 원하는 것
2345,반려동물의 속마음
50509,[특별할인] 내 팔자에 새겨진 천년배필
26269,D-DAY 타로: 솔로 탈출까지 며칠 남았을까? | 유히로
31403,그 사람의 행동변화와 움직이는 계기
2253,결혼 위기 극복법
28403,150% 적중! 운명의 상대를 만나는 시기는?
2251,소개팅 상대 어떤 사람일까?
26087,그 사람도 날 좋아하고 있을까?
32789,상대방이 그리고 있는 두 사람의 미래
26246,(추천할인) 이별 실감: 우리가 헤어진 진짜 이유
19003,인간관계 SOS 패키지
25486,지금 {{이름}}님에게 관심있는 사람은? 💛
43219,[4인 할인] 2025년 신년운세 보고서
26816,그 사람은 나를 정말 좋아할까?
27215,내 사주의 배우자 궁에 있는 사람은?_결제
25627,우리사이 끝나면 누가 더 후회할까?🥲
32559,[프로모션] 비로소 만나게 될 나의 운명
29799,그 사람의 속마음 심층분석
20321,(추천할인) 다음 달에 애인 생길까?
26229,상대방의 최근 감정과 다음 행동
16651,장거리 연애 괜찮을까?
34803,{8카드} 그 사람의 솔직한 감정과 앞으로 관계 흐름은?
35368,{8카드} 그사람의 속마음과 앞으로 어떤 행동을 할까?
24967,"자꾸만 생각나는 그 사람, 나한테 호감일까?💖"
26154,[속마음] 그 사람에게 나는 어떤 존재일까?
31864,"🧜‍♀️연락운 : 당신만 모르는 그 사람이 연락을 안하는 이유, 연락해올까? 내가 연락할까?( 7카드, 8050자 ) #속마음 #썸 #짝사랑 #재회 #시기 #고백운 #연락운"
23704,내 마음은 지금 어떤 상태일까?
21172,"(추천할인) 다가올 인연의 외모, 성격, 직업은?"
26211,(추천할인) 인생 역전의 비밀: 내 사주에 주목할 운명은?
33452,"🫢연락시기운: 그사람 이때 연락해와요.. 👀연락하는 이유, 속마음, 재회가능성까지 ❤️#재회#이별#썸남#썸녀#전남친#전여친 등등(7카드 8800자)"
25963,[재회운] 이제 너를 놓아줘야 할까?
32496,[추천] 일생 풀이: 천운과 타고난 복(福)_인생 피는 살풀이
